#-----------------------------------------------------------------------------
# Date d'extraction : 22/01/2025 - 13h48 loc.
#-----------------------------------------------------------------------------
# Producteur : CEN
# Experience : ADAMONT2017
# Modele     : ALADIN53_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# PÃ©riode extraite : de 2005 Ã  2100
#-----------------------------------------------------------------------------
# Type d'indice : horaire
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     TNAV : TempÃ©rature minimale journaliÃ¨re (Â°C)
#     TXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     SD : Nombre de journÃ©es d'Ã©tÃ© (jour(s))
#     TXND : Nombre de jours anormalement chauds (jour(s))
#     TNHT : Nombre de nuits anormalement chaudes (jour(s))
#     TR : Nombre de nuits tropicales (jour(s))
#     TNFD : Nombre de jours de gel (jour(s))
#     TNND : Nombre de jours anormalement froids (jour(s))
#     TXFD : Nombre de jours sans dÃ©gel (jour(s))
#     TNCWD : Nombre de jours d'une vague de froid (jour(s))
#     TXHWD : Nombre de jours d'une vague de chaleur (jour(s))
#     TRAV : Amplitude thermique journaliÃ¨re (Â°C)
#     TXQ90 : ExtrÃªme chaud de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TXQ10 : ExtrÃªme froid de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TNQ10 : ExtrÃªme froid de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     TNQ90 : ExtrÃªme chaud de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     PAV : PrÃ©cipitations journaliÃ¨res moyennes (mm)
#     RR : Cumul de prÃ©cipitation (mm)
#     RR1MM : Nombre de jours de pluie (jour(s))
#     PN20MM : Nombre de jours de fortes prÃ©cipitations (jour(s))
#     PFL90 : Fraction des prÃ©cipitations journaliÃ¨res intenses (%)
#     PXCWD : Nombre maximum de jours pluvieux consÃ©cutifs (jour(s))
#     PXCDD : PÃ©riode de sÃ©cheresse (jour(s))
#     PINT : PrÃ©cipitation moyenne les jours pluvieux (mm)
#     RRSN : rapport entre le cumul de prÃ©cipitations neigeuses et totales
#     SNDAV : Ã©paisseur de neige moyenne (cm)
#     SND5 : nombre de jours de dÃ©passement dâ€™un seuil de 5 cm (jour(s))
#     SND50 : nombre de jours de dÃ©passement dâ€™un seuil de 50 cm (jour(s))
#     SND100 : nombre de jours de dÃ©passement dâ€™un seuil de 100 cm (jour(s))
#     SWE : maximum dâ€™Ã©quivalent en eau du manteau neigeux (mm)
#     SWEDAT : date du maximum dâ€™Ã©quivalent en eau du manteau neigeux (%)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Identifiant;Libelle;Altitude;Contexte;Annee;TAV;TNAV;TXAV;SD;TXND;TNHT;TR;TNFD;TNND;TXFD;TNCWD;TXHWD;TRAV;TXQ90;TXQ10;TNQ10;TNQ90;PAV;RR;RR1MM;PN20MM;PFL90;PXCWD;PXCDD;PINT;RRSN;SNDAV;SND5;SND50;SND100;SWE;SWEDAT;
#-----------------------------------------------------------------------------
1092700;ALPES : Maurienne;2700 m;RCP8.5;2006;-6.09;-8.91;-3.27;0;13;15;0;181;21;134;8;6;5.64;1.85;-8.95;-15.75;-3.65;5.17;935;63;12;81.01;7;20;14.68;0.99;162.24;153;143;129;906.01;20060420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2007;-5.74;-8.74;-2.73;0;9;20;0;179;20;133;6;0;6.01;2.35;-9.15;-15.75;-2.75;5.92;1071.62;68;19;73.97;9;16;15.58;0.99;200.99;181;161;153;1153;20070428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2008;-5.52;-8.46;-2.58;0;20;22;0;180;22;131;6;15;5.87;2.85;-8.65;-15.25;-2.85;4.3;781.84;70;11;65.52;8;13;11.04;0.98;150.61;182;158;144;828.7;20080430;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2009;-5.34;-8.42;-2.26;0;21;21;0;176;16;127;0;0;6.16;3.65;-7.85;-13.85;-2.85;4.7;849.94;70;10;70.51;6;14;12.04;0.94;130.2;176;148;135;728.81;20090428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2010;-5.27;-8.15;-2.39;0;17;28;0;180;21;133;13;0;5.76;2.35;-6.95;-14.45;-2.65;6.33;1145.94;73;18;75.41;16;18;15.57;0.99;204.64;172;165;162;1135.88;20100416;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2011;-6.12;-9.14;-3.11;0;22;19;0;179;32;128;10;7;6.03;2.55;-10.75;-17.15;-3.05;3.12;565.34;64;8;65.62;10;19;8.61;0.95;92.58;156;124;111;530.7;20110422;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2012;-3.92;-6.93;-0.91;0;38;42;0;180;10;108;0;0;6.02;4.65;-6.15;-12.35;-2.85;5.03;914.75;83;12;55.89;10;13;10.85;0.91;175.74;182;182;170;1055.9;20120424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2013;-4.43;-7.31;-1.55;0;17;27;0;178;11;115;0;0;5.76;2.35;-5.75;-11.85;-3.05;6.13;1109.33;75;16;79.75;6;18;14.67;0.93;216.9;175;172;170;1024.1;20130428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2014;-5.14;-7.93;-2.36;0;17;31;0;179;22;115;6;6;5.58;2.55;-8.95;-15.15;-1.85;6.15;1112.31;84;18;55.11;13;15;13.13;1;190.59;181;155;116;1094.87;20140426;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2015;-4.73;-7.47;-1.99;0;18;42;0;177;15;125;0;0;5.47;2.45;-6.55;-14.45;-2.25;6.85;1239.33;86;19;69.1;6;9;14.3;0.98;227.64;181;179;168;1117.58;20150416;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2016;-3.54;-6.53;-0.55;0;42;49;0;175;13;97;0;23;5.98;5.35;-6.05;-12.35;-1.35;3.35;610.11;65;8;69.03;8;19;9.23;0.96;98.45;161;112;108;577.9;20160430;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2017;-5.89;-8.89;-2.89;0;23;20;0;177;37;130;16;0;6;2.75;-9.75;-16.85;-2.45;6.96;1259.88;83;19;81.21;12;28;15.07;0.91;157.38;180;177;138;1054.82;20170426;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2018;-4.64;-7.72;-1.55;0;31;42;0;172;24;107;12;8;6.17;5.35;-9.05;-15.25;-0.85;5.49;992.83;55;16;77.7;9;27;17.95;1;154.36;181;175;127;930.97;20180404;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2019;-3.88;-6.75;-1;0;35;31;0;178;1;106;0;0;5.75;3.55;-6.15;-11.65;-2.45;5.45;986.34;69;15;69.52;8;13;14.11;0.98;158.49;181;160;139;971.4;20190414;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2020;-4.37;-7.33;-1.41;0;22;30;0;182;12;120;6;6;5.91;2.55;-5.85;-12.65;-3.15;4.09;744.09;70;11;64.36;13;20;10.44;0.96;136.8;182;182;105;780.34;20200430;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2021;-4.02;-7.09;-0.94;0;34;27;0;178;7;109;0;0;6.15;3.05;-5.15;-12.35;-3.05;3.31;599.11;48;7;77.82;5;49;12.16;0.99;117.68;181;175;126;584.17;20210428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2022;-5.14;-8.22;-2.07;0;12;26;0;180;24;125;13;6;6.15;2.45;-8.45;-15.05;-3.05;5.95;1077.77;84;18;68.9;14;11;12.76;0.98;185.29;178;170;168;949.69;20220418;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2023;-5.08;-8.29;-1.87;0;26;28;0;176;19;120;0;0;6.41;3.25;-6.85;-14.55;-2.75;3.8;687.8;62;8;69.77;6;24;10.9;0.98;118.27;176;166;140;605.94;20230428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2024;-4.32;-7.08;-1.56;0;29;49;0;177;18;112;6;0;5.51;3.45;-7.75;-14.15;-1.35;7.67;1396.06;84;21;73.43;9;12;16.48;0.98;222.37;182;172;135;1281.9;20240424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2025;-5.05;-8.23;-1.87;0;21;23;0;178;23;119;0;0;6.37;2.75;-7.15;-14.95;-3.25;5.86;1059.92;72;17;79.63;8;12;14.57;0.98;206.49;181;159;140;1037.69;20250424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2026;-5.52;-8.39;-2.66;0;7;21;0;180;16;128;9;0;5.73;2.35;-8.85;-14.65;-2.95;4.99;903.64;66;16;72.91;7;45;13.5;0.96;181.4;181;172;117;991.76;20260424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2027;-4.4;-7.47;-1.34;0;30;22;0;179;14;104;0;6;6.13;2.95;-6.85;-13.05;-2.95;3.68;665.18;65;6;64.55;9;30;10;0.97;100.41;181;159;81;622.54;20270422;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2028;-2.46;-5.42;0.5;0;53;57;0;177;0;87;0;27;5.92;5.35;-3.75;-9.75;-1.25;3.18;579.15;60;9;57.18;6;16;9.41;0.91;109.29;182;149;112;527.46;20280404;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2029;-3.62;-6.45;-0.79;0;31;42;0;177;5;85;0;0;5.66;4.35;-6.95;-12.95;-1.55;4.54;821.69;66;12;63.63;13;20;12.27;0.94;144.78;160;155;129;767.67;20290414;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2030;-4.51;-7.14;-1.88;0;9;31;0;179;8;129;0;0;5.26;1.85;-5.85;-11.85;-2.65;7.34;1328;71;23;76.27;13;19;18.57;1;255.9;181;173;171;1335.89;20300410;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2031;-4.87;-7.52;-2.23;0;19;34;0;175;20;130;0;7;5.29;2.95;-7.35;-14.05;-2.65;7.59;1373.32;73;21;73.71;7;9;18.7;0.95;216.59;181;180;153;1239.56;20310430;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2032;-5.24;-8.2;-2.29;0;21;24;0;178;23;121;18;0;5.91;2.55;-9.55;-13.75;-2.55;4.03;733.67;72;12;60.97;10;25;10.04;0.97;116.46;177;154;124;690.01;20320426;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2033;-3.09;-6.26;0.08;0;57;55;0;163;11;79;0;15;6.34;5.65;-6.35;-13.75;-0.45;3.55;642.32;49;10;74.06;6;17;12.77;0.83;70.4;170;130;46;480.44;20330402;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2034;-5.32;-8.04;-2.6;0;7;15;0;179;16;138;10;0;5.44;2.05;-7.75;-13.45;-3.45;6.74;1219.59;66;21;74.06;8;22;18.38;0.99;238.21;181;181;167;1095.89;20340330;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2035;-3.97;-6.75;-1.18;0;28;44;0;179;14;106;0;6;5.57;3.55;-7.95;-12.85;-2.05;4.52;818.38;67;13;75.02;8;25;12.09;1;140.34;178;150;143;808.35;20350428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2036;-4.81;-7.63;-2;0;15;34;0;179;16;118;0;0;5.63;2.35;-8.15;-14.55;-2.65;8.39;1526.16;92;25;71.36;13;16;16.53;0.95;258.51;182;181;146;1451.89;20360426;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2037;-4.12;-7.21;-1.03;0;25;36;0;177;10;110;0;0;6.18;3.05;-6.55;-12.65;-2.85;5.11;924.6;67;16;67;9;22;13.67;0.95;172.37;181;179;167;853.82;20370428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2038;-4.91;-7.67;-2.15;0;22;42;0;176;16;124;6;6;5.52;2.35;-7.45;-13.95;-1.85;7.01;1269.12;93;17;61.9;12;21;13.56;0.93;208.45;181;170;157;1136.5;20380426;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2039;-3.76;-6.5;-1.02;0;30;49;0;165;14;107;0;0;5.48;4.55;-6.85;-13.35;-0.45;4.43;802.4;62;12;78.71;10;17;12.7;0.91;133.49;166;159;144;619.38;20390412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2040;-2.02;-4.95;0.9;0;65;80;0;164;4;71;0;26;5.85;5.95;-4.05;-10.85;-0.05;4.03;733.54;61;11;67.7;9;16;11.89;0.95;88.47;169;149;78;563.7;20400316;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2041;-3.68;-6.34;-1.02;0;31;57;0;169;13;105;0;0;5.32;4.15;-7.05;-14.05;-0.95;6.86;1241.13;80;20;68.75;8;13;15.43;0.94;173.32;180;172;135;1074.75;20410422;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2042;-5.71;-8.74;-2.69;0;21;26;0;179;29;128;8;0;6.05;3.15;-9.45;-15.85;-1.85;5.94;1076.03;72;18;62.67;9;11;14.76;1;197.2;181;174;149;1007.15;20420416;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2043;-4.71;-7.44;-1.99;0;27;39;0;175;19;114;8;0;5.46;3.85;-8.55;-14.35;-1.55;7.9;1429.27;74;23;74.59;7;39;19.23;0.91;196.37;181;168;112;1392.14;20430412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2044;-5.71;-8.44;-2.98;0;14;27;0;176;27;135;16;0;5.46;2.95;-9.55;-14.65;-2.45;4.31;784.68;71;12;73.29;7;13;10.9;0.98;121.74;174;152;113;753.79;20440424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2045;-5.1;-7.9;-2.29;0;32;33;0;174;23;105;6;14;5.61;3.25;-10.15;-15.85;-2.45;6.12;1107.23;77;21;68.69;7;10;14.26;0.91;230.99;181;181;181;1189.47;20450420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2046;-4.46;-7.35;-1.57;0;28;25;0;181;9;124;0;6;5.78;3.45;-6.95;-13.35;-2.65;4.51;816.64;69;13;57.48;12;11;11.68;0.97;154.38;180;162;127;730.41;20460412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2047;-3.4;-6.1;-0.69;0;30;54;0;177;12;102;6;0;5.41;4.05;-6.15;-12.95;-1.35;6.33;1146.4;87;18;64.52;9;15;13.03;0.97;180.99;172;150;142;1064.87;20470416;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2048;-4.13;-6.89;-1.36;0;29;55;0;176;20;97;13;6;5.53;3.05;-7.55;-14.85;-1.65;9.24;1682.06;85;30;71.65;12;23;19.67;0.96;244.86;171;155;150;1628.8;20480420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2049;-3.11;-5.63;-0.58;0;20;58;0;169;1;103;0;0;5.04;3.45;-5.65;-11.25;-0.65;5.94;1075.15;60;16;73.94;9;18;17.7;0.89;151.11;181;157;120;936.02;20490420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2050;-3.67;-6.57;-0.76;0;40;46;0;169;17;90;6;23;5.8;4.35;-8.05;-13.55;-1.25;5.62;1017.17;72;17;70.36;12;29;14.01;0.99;170.31;173;151;134;914.77;20500424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2051;-3.46;-6.32;-0.61;0;41;43;0;176;4;90;0;18;5.71;4.25;-6.25;-12.45;-1.85;3.36;608.88;52;10;76.41;5;22;11.47;1;76.94;134;108;86;554.89;20510418;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2052;-2.21;-5.18;0.77;0;54;66;0;174;6;64;6;24;5.95;4.55;-3.25;-9.35;-1.45;6.53;1188.01;65;12;78.34;7;27;18.11;0.69;119.53;177;171;135;735.75;20520420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2053;-3.63;-6.49;-0.76;0;40;46;0;179;4;102;0;13;5.73;3.55;-5.85;-11.55;-1.95;5.58;1009.47;78;14;71.35;10;19;12.74;0.94;128.54;169;154;108;916.17;20530426;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2054;-4.18;-6.97;-1.4;0;26;40;0;177;9;110;0;0;5.57;3.05;-7.05;-13.75;-1.45;5.25;951.11;76;15;66.03;9;11;12.29;1;184.76;181;181;168;977.38;20540428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2055;-2.15;-5.06;0.77;0;56;71;0;173;2;73;0;13;5.83;5.25;-3.65;-9.95;-0.95;4.55;823.42;64;13;67.38;13;16;12.7;0.96;110.34;175;147;143;651.32;20550404;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2056;-3.08;-5.94;-0.22;0;43;48;0;176;6;87;0;14;5.72;4.75;-5.85;-12.25;-1.55;4.33;787.31;68;13;70.85;8;21;11.41;0.94;126.25;182;155;117;681.93;20560412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2057;-3.06;-5.68;-0.43;0;42;57;0;166;9;98;0;15;5.24;4.85;-5.65;-11.75;-0.25;5.68;1028.33;83;18;63.77;11;26;12.27;0.96;113.74;138;129;117;901.42;20570430;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2058;-1.85;-4.75;1.06;0;67;72;0;176;1;73;0;15;5.8;6.05;-3.05;-9.55;-1.05;5.97;1081.44;68;16;65.8;10;13;15.79;0.91;225.97;181;181;181;1145.79;20580414;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2059;-4.08;-7.04;-1.12;0;35;37;0;171;7;107;0;8;5.91;3.75;-6.15;-12.45;-1.45;4.83;874.18;76;12;61.38;11;19;11.39;0.96;126.6;180;163;152;666.83;20590422;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2060;-3.23;-6.25;-0.22;0;47;46;0;176;1;98;0;17;6.03;5.75;-5.95;-11.25;-1.55;4.24;771.82;62;14;68.83;9;17;12.3;0.98;120.3;166;155;135;720.79;20600428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2061;-3.16;-5.96;-0.35;0;36;52;0;173;3;106;0;7;5.61;4.65;-5.25;-10.95;-0.95;6.43;1162.94;64;15;78.2;12;42;17.98;0.93;166.48;167;145;133;930.6;20610424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2062;-3.32;-5.82;-0.83;0;33;59;0;170;3;103;0;13;4.99;4.45;-6.25;-11.45;-0.85;8.2;1484.76;86;21;77.41;8;13;17.13;0.96;221.1;171;168;154;1330.23;20620430;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2063;-3.39;-6.02;-0.76;0;43;61;0;170;15;99;0;18;5.26;4.45;-6.75;-11.75;-1.05;6.8;1230.51;82;17;69.45;7;18;14.87;0.87;181.66;180;166;157;909.86;20630302;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2064;-2.06;-4.92;0.8;0;60;70;0;166;2;74;0;20;5.72;5.65;-4.55;-10.15;-0.45;6.1;1110.6;70;17;74.76;13;25;15.71;0.95;140.18;182;145;112;1065.76;20640404;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2065;-3.68;-6.45;-0.92;0;29;49;0;177;9;99;0;0;5.53;2.75;-6.15;-12.65;-1.85;8.02;1451.91;71;22;84.2;10;14;20.33;0.88;224.14;177;174;143;1202.65;20650412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2066;-3.76;-6.49;-1.04;0;44;56;0;167;16;95;12;12;5.45;4.15;-8.35;-13.35;-0.35;4.87;881.8;75;15;64.35;8;16;11.67;0.95;128.12;180;156;115;667.93;20660404;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2067;-2.9;-5.65;-0.15;0;50;68;0;165;6;76;0;7;5.51;4.65;-6.75;-11.65;-0.55;4.53;820.11;80;9;63.64;8;27;10.16;0.83;111.64;161;157;124;598.36;20670416;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2068;-2.32;-5.23;0.59;0;61;69;0;159;4;81;0;13;5.82;5.45;-5.45;-11.65;0.35;5.23;952.57;61;17;68.75;7;21;15.43;0.93;151.26;172;163;139;825.55;20680404;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2069;-2.24;-4.91;0.43;0;47;71;0;162;0;91;0;19;5.34;5.85;-5.15;-10.65;0.05;3.89;703.44;63;9;75.46;8;15;11.04;0.87;81.23;167;122;60;528.36;20690408;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2070;-2.04;-4.95;0.87;0;71;78;0;162;5;67;0;25;5.83;5.95;-5.15;-10.75;0.45;5.91;1069.15;59;18;84.75;13;18;17.98;0.95;155.7;151;146;145;933.85;20700420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2071;-3.81;-6.52;-1.1;0;20;50;0;172;14;107;0;0;5.42;3.65;-6.75;-13.65;-1.05;8.92;1614.48;85;26;75.55;14;18;18.89;0.97;262.79;169;164;153;1491.08;20710420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2072;-2.63;-5.44;0.18;0;55;70;0;164;10;77;0;31;5.61;6.05;-7.35;-12.35;-0.15;4.26;776.08;56;10;80.47;6;27;13.7;0.93;129.35;182;129;92;825.89;20720416;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2073;-2.75;-5.46;-0.04;0;34;63;0;178;6;86;0;7;5.43;4.75;-5.25;-10.95;-1.45;5.57;1008.09;82;17;62.02;7;13;12.15;0.94;153.6;181;166;112;904.68;20730332;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2074;-1.28;-4.38;1.83;0;82;84;0;156;3;64;0;33;6.21;7.05;-3.55;-8.95;0.95;4.24;767;74;11;58.98;10;13;10.21;0.86;123.8;181;153;126;671.77;20740406;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2075;-1.08;-4.05;1.88;0;78;84;0;149;2;63;0;58;5.92;7.75;-3.05;-8.55;0.85;3.97;718.38;54;6;73.62;6;51;13.11;0.93;112.61;179;167;136;496.75;20750330;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2076;-2.45;-4.98;0.07;0;54;76;0;167;5;93;0;26;5.04;5.85;-5.15;-10.25;-0.15;4.98;906.8;61;12;79.12;7;17;14.69;0.86;132.43;162;153;139;670.97;20760412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2077;-3.27;-5.99;-0.55;0;39;42;0;171;4;104;0;6;5.44;4.45;-5.25;-11.35;-1.05;4.85;878.33;63;16;76.53;6;22;13.72;0.97;130.34;158;146;131;784.97;20770420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2078;-2.85;-5.5;-0.21;0;58;80;0;157;11;79;0;17;5.29;5.15;-7.35;-12.45;0.15;7.56;1368.59;72;23;79.53;7;23;18.88;0.83;153.86;163;141;109;984.05;20780428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2079;-1.66;-4.35;1.04;0;66;94;0;167;5;66;0;34;5.39;5.15;-3.45;-9.55;-0.45;5.39;975.47;66;12;76.05;13;16;14.69;0.92;141.32;180;126;117;733.8;20790326;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2080;-3.33;-5.98;-0.67;0;44;56;0;177;7;108;0;16;5.31;3.65;-5.45;-11.75;-1.45;7.14;1299.43;84;22;69.9;7;20;15.34;0.98;185.15;182;175;157;1046.65;20800424;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2081;-1.88;-4.45;0.68;0;57;86;0;161;6;74;0;6;5.13;5.45;-4.65;-10.25;0.25;5.32;962.86;74;11;77.88;7;12;12.94;0.87;134.76;157;153;100;759.78;20810408;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2082;-2.42;-4.9;0.06;0;41;68;0;164;4;87;0;25;4.96;5.05;-5.05;-9.55;-0.25;4.86;879.01;76;12;71.19;9;16;11.42;0.92;113.86;158;127;118;764.87;20820418;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2083;-2.38;-5.18;0.43;0;63;72;0;171;9;77;0;13;5.61;4.95;-6.05;-11.05;-1.15;7.42;1343.02;70;24;78.72;9;28;19.08;0.82;162.44;174;154;149;902.04;20830418;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2084;-2.21;-4.87;0.45;0;48;66;0;173;0;76;0;19;5.32;4.95;-4.65;-10.15;-0.85;4.21;765.4;60;15;70.13;7;29;12.64;0.85;99.04;180;138;95;568.11;20840328;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2085;-1.4;-3.91;1.12;0;70;93;0;170;1;61;0;24;5.03;4.35;-2.75;-7.35;-0.35;9.08;1644.23;68;26;82.86;13;14;24.09;0.91;216.95;159;155;154;1267.75;20850428;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2086;-1.82;-4.36;0.72;0;69;84;0;156;4;68;0;51;5.08;5.75;-4.95;-9.75;0.35;4.15;750.47;57;13;73.84;9;25;12.96;0.84;77.26;177;116;78;484.95;20860306;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2087;-2.45;-5.05;0.16;0;51;77;0;156;4;95;0;26;5.21;6.45;-6.25;-11.05;1.25;6.22;1125.06;94;18;60.28;11;13;11.87;0.98;143.34;159;149;136;952.67;20870412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2088;-0.42;-3.39;2.55;0;96;108;0;138;0;53;0;60;5.94;8.45;-3.95;-9.55;1.85;3.29;598.08;67;8;69.46;7;15;8.76;0.92;66.73;156;112;50;393.02;20880328;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2089;-1.31;-4.07;1.45;0;65;100;0;158;2;63;0;27;5.52;7.05;-4.25;-9.65;0.15;4.43;802.03;74;13;63.17;13;16;10.7;0.86;84.96;175;119;67;552.62;20890406;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2090;-0.9;-3.63;1.83;0;65;87;0;159;0;64;0;36;5.47;6.35;-2.35;-7.55;1.05;2.57;465.31;36;5;70.48;5;47;12.52;0.86;34.31;146;58;7;343.38;20900400;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2091;-1.72;-4.35;0.91;0;62;87;0;160;6;67;0;24;5.26;6.05;-5.45;-10.65;0.35;6.36;1150.63;78;21;71.55;8;16;14.6;0.83;107.43;164;147;91;714.75;20910400;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2092;-2.81;-5.29;-0.33;0;54;72;0;168;12;84;11;7;4.96;4.55;-5.85;-11.85;-0.35;7.45;1356.31;86;25;69.41;10;14;15.66;0.94;180.27;179;177;126;1103.23;20920412;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2093;0.02;-2.93;2.96;0;104;114;0;143;4;34;0;53;5.88;7.85;-2.25;-7.05;1.75;6.03;1090.6;81;18;73.86;10;19;13.39;0.79;118.78;178;166;112;686.28;20930222;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2094;-1.76;-4.41;0.89;0;54;82;0;162;6;62;0;19;5.3;5.45;-3.75;-10.15;0.35;6.04;1094.02;69;15;75.62;7;15;15.7;0.86;146.45;144;139;136;887.16;20940420;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2095;-1.25;-3.97;1.48;0;74;95;0;154;5;61;0;38;5.45;7.05;-3.45;-8.95;0.75;4.82;872.44;77;13;64.13;12;23;11.19;0.83;98.58;166;152;107;582.45;20950328;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2096;-1.69;-3.9;0.51;0;58;95;0;152;2;82;0;26;4.4;6.25;-6.05;-10.05;3.05;8.05;1464.5;74;21;75.14;7;18;19.67;0.83;190.31;159;148;135;1076.43;20960408;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2097;-1.8;-4.71;1.11;0;67;77;0;159;1;68;0;19;5.81;6.45;-4.35;-10.65;0.15;5.02;909.1;77;16;60.22;8;35;11.68;0.79;126.55;181;181;161;676.24;20970214;
1092700;ALPES : Maurienne;2700 m;RCP8.5;2098;-2.57;-5.18;0.04;0;60;71;0;151;2;94;0;52;5.22;6.45;-6.65;-12.25;0.95;7.71;1395.46;79;21;81.97;11;12;17.54;0.92;188.61;154;146;139;1181.6;20980414;
