#-----------------------------------------------------------------------------
# Date d'extraction : 22/01/2025 - 11h47 loc.
#-----------------------------------------------------------------------------
# Producteur : CEN
# Experience : ADAMONT2017
# Modele     : ALADIN53_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#-----------------------------------------------------------------------------
# PÃ©riode extraite : de 1950 Ã  2005
#-----------------------------------------------------------------------------
# Type d'indice : horaire
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     TNAV : TempÃ©rature minimale journaliÃ¨re (Â°C)
#     TXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     SD : Nombre de journÃ©es d'Ã©tÃ© (jour(s))
#     TXND : Nombre de jours anormalement chauds (jour(s))
#     TNHT : Nombre de nuits anormalement chaudes (jour(s))
#     TR : Nombre de nuits tropicales (jour(s))
#     TNFD : Nombre de jours de gel (jour(s))
#     TNND : Nombre de jours anormalement froids (jour(s))
#     TXFD : Nombre de jours sans dÃ©gel (jour(s))
#     TNCWD : Nombre de jours d'une vague de froid (jour(s))
#     TXHWD : Nombre de jours d'une vague de chaleur (jour(s))
#     TRAV : Amplitude thermique journaliÃ¨re (Â°C)
#     TXQ90 : ExtrÃªme chaud de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TXQ10 : ExtrÃªme froid de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TNQ10 : ExtrÃªme froid de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     TNQ90 : ExtrÃªme chaud de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     PAV : PrÃ©cipitations journaliÃ¨res moyennes (mm)
#     RR : Cumul de prÃ©cipitation (mm)
#     RR1MM : Nombre de jours de pluie (jour(s))
#     PN20MM : Nombre de jours de fortes prÃ©cipitations (jour(s))
#     PFL90 : Fraction des prÃ©cipitations journaliÃ¨res intenses (%)
#     PXCWD : Nombre maximum de jours pluvieux consÃ©cutifs (jour(s))
#     PXCDD : PÃ©riode de sÃ©cheresse (jour(s))
#     PINT : PrÃ©cipitation moyenne les jours pluvieux (mm)
#     RRSN : rapport entre le cumul de prÃ©cipitations neigeuses et totales
#     SNDAV : Ã©paisseur de neige moyenne (cm)
#     SND5 : nombre de jours de dÃ©passement dâ€™un seuil de 5 cm (jour(s))
#     SND50 : nombre de jours de dÃ©passement dâ€™un seuil de 50 cm (jour(s))
#     SND100 : nombre de jours de dÃ©passement dâ€™un seuil de 100 cm (jour(s))
#     SWE : maximum dâ€™Ã©quivalent en eau du manteau neigeux (mm)
#     SWEDAT : date du maximum dâ€™Ã©quivalent en eau du manteau neigeux (%)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Identifiant;Libelle;Altitude;Contexte;Annee;TAV;TNAV;TXAV;SD;TXND;TNHT;TR;TNFD;TNND;TXFD;TNCWD;TXHWD;TRAV;TXQ90;TXQ10;TNQ10;TNQ90;PAV;RR;RR1MM;PN20MM;PFL90;PXCWD;PXCDD;PINT;RRSN;SNDAV;SND5;SND50;SND100;SWE;SWEDAT;
#-----------------------------------------------------------------------------
1020900;ALPES : Aravis;900 m;REF;1969;1.75;-2.27;5.77;0;13;15;0;114;23;20;0;7;8.04;13.35;-0.35;-9.15;4.15;5.76;1042.89;85;13;64.94;22;12;12.09;0.22;5.59;65;0;0;41.09;19690302;
1020900;ALPES : Aravis;900 m;REF;1970;2.83;-0.82;6.48;0;17;21;0;96;11;17;0;0;7.3;13.15;0.05;-7.35;5.05;4.77;863.35;82;13;61.55;7;8;10.37;0.29;13.39;81;11;0;159.3;19700216;
1020900;ALPES : Aravis;900 m;REF;1971;1.91;-2.45;6.27;0;28;5;0;140;20;17;0;0;8.72;15.15;0.05;-7.15;1.95;3.5;633.37;67;7;65;10;14;9.22;0.47;28.9;112;39;0;262.99;19710218;
1020900;ALPES : Aravis;900 m;REF;1972;3.45;-0.58;7.47;0;32;25;0;96;6;11;0;6;8.05;15.05;0.65;-5.95;4.05;3.79;690.32;75;11;56.2;7;12;8.99;0.19;3.4;59;0;0;36.92;19720300;
1020900;ALPES : Aravis;900 m;REF;1973;4.04;-0.68;8.76;0;60;33;0;108;13;8;7;15;9.43;16.55;1.85;-6.75;4.55;3.23;584.75;54;9;61.62;4;27;10.63;0.18;6.54;66;0;0;66.53;19730108;
1020900;ALPES : Aravis;900 m;REF;1974;3.34;-0.82;7.49;0;43;26;0;102;11;14;6;7;8.32;16.95;0.35;-6.55;4.65;3.89;703.7;63;12;64.98;6;18;11.01;0.21;5.4;62;0;0;73.04;19740114;
1020900;ALPES : Aravis;900 m;REF;1975;2.98;-1.28;7.25;0;25;18;0;105;4;10;0;0;8.53;12.45;1.45;-6.55;3.65;3.36;608.47;59;10;66.53;5;20;10.19;0.25;12.48;76;6;0;113.01;19750204;
1020900;ALPES : Aravis;900 m;REF;1976;0.21;-4.06;4.48;0;14;10;0;140;52;38;30;6;8.54;13.35;-2.25;-12.35;3.15;3.3;600.79;68;8;65.37;5;20;8.66;0.39;20.1;129;0;0;118.56;19760306;
1020900;ALPES : Aravis;900 m;REF;1977;2.84;-1.19;6.86;0;29;20;0;118;7;11;0;6;8.04;14.15;0.95;-6.65;3.65;4.85;878.38;72;13;64.15;6;14;12.03;0.28;11.13;85;0;0;130;19770300;
1020900;ALPES : Aravis;900 m;REF;1978;2.2;-2.18;6.59;0;35;13;0;122;20;30;7;6;8.77;15.25;-1.25;-8.45;4.25;3.79;685.85;84;9;61.57;11;26;8.06;0.54;47.65;128;91;15;341.8;19780220;
1020900;ALPES : Aravis;900 m;REF;1979;0.92;-2.98;4.83;0;6;8;0;127;26;34;7;0;7.81;12.45;-2.65;-9.75;3.65;3.89;703.99;63;12;66.94;9;22;10.9;0.42;18.77;118;3;0;159.94;19790324;
1020900;ALPES : Aravis;900 m;REF;1980;2.75;-1.03;6.53;0;26;32;0;101;12;22;0;0;7.56;13.65;-0.55;-6.85;4.25;4.91;894.26;83;12;61.58;11;15;10.66;0.33;11.55;98;0;0;102.33;19800318;
1020900;ALPES : Aravis;900 m;REF;1981;1.38;-3.08;5.84;0;31;11;0;134;34;32;9;13;8.91;12.95;-1.45;-8.85;1.25;2.99;541.48;51;9;59.5;10;21;10.31;0.4;11.31;80;1;0;123.89;19810124;
1020900;ALPES : Aravis;900 m;REF;1982;2.16;-2.2;6.52;0;28;9;0;114;11;14;0;14;8.73;15.15;0.55;-8.35;3.65;3.38;610.97;65;8;60.67;6;23;9.21;0.39;19.67;109;1;0;124.76;19820306;
1020900;ALPES : Aravis;900 m;REF;1983;2.31;-1.45;6.08;0;21;12;0;110;13;15;0;0;7.53;13.35;0.15;-6.85;2.75;3.91;708.3;79;11;52.06;11;12;8.82;0.37;18.25;102;26;0;144.58;19830222;
1020900;ALPES : Aravis;900 m;REF;1984;0.45;-3.67;4.56;0;12;3;0;148;27;26;9;6;8.23;11.95;-0.85;-8.65;1.45;4.59;835.25;73;12;63.46;9;18;11.3;0.33;13.13;118;0;0;147.79;19840306;
1020900;ALPES : Aravis;900 m;REF;1985;2.34;-2.05;6.72;0;36;13;0;109;19;20;14;15;8.77;15.25;-0.35;-9.55;3.95;3.13;567.19;57;8;66.39;6;17;9.75;0.23;6.12;79;0;0;60.78;19850228;
1020900;ALPES : Aravis;900 m;REF;1986;1.69;-1.97;5.35;0;10;18;0;116;18;29;0;0;7.32;13.05;-1.05;-8.25;3.95;5.79;1048.29;83;15;58.27;12;11;12.49;0.34;17.17;103;14;0;157.54;19860120;
1020900;ALPES : Aravis;900 m;REF;1987;2.11;-2.13;6.36;0;26;7;0;114;17;25;0;9;8.49;12.95;-1.75;-8.85;3.35;4.09;739.44;71;10;53.76;13;24;10.26;0.26;14.56;90;2;0;141.62;19870304;
1020900;ALPES : Aravis;900 m;REF;1988;3.4;-0.01;6.81;0;20;33;0;100;2;6;0;0;6.82;11.95;1.65;-4.85;5.25;6.34;1153.2;104;16;62.12;12;11;10.99;0.24;7.61;76;0;0;90.99;19880216;
1020900;ALPES : Aravis;900 m;REF;1989;2.15;-2.41;6.7;0;19;11;0;138;15;10;0;7;9.11;11.65;2.05;-6.95;2.05;3.79;686.77;57;11;73.58;10;41;11.81;0.35;9.87;125;0;0;106.22;19890404;
1020900;ALPES : Aravis;900 m;REF;1990;2.32;-2.46;7.1;0;41;8;0;111;26;25;6;19;9.56;15.75;-1.05;-10.55;3.35;3.26;590.68;63;6;63.76;14;15;9.18;0.44;31.23;112;74;0;245.15;19900304;
1020900;ALPES : Aravis;900 m;REF;1991;2.38;-1.18;5.95;0;6;17;0;116;6;8;0;0;7.13;10.95;1.15;-6.75;4.15;5.62;1016.45;90;16;58.25;9;11;11.18;0.25;16.83;91;21;0;215.26;19910300;
1020900;ALPES : Aravis;900 m;REF;1992;3.1;-0.66;6.87;0;24;24;0;93;7;18;0;7;7.53;13.85;-0.25;-6.35;3.95;5.52;1004.91;86;17;68.68;10;20;11.56;0.25;8.51;71;2;0;132.09;19911220;
1020900;ALPES : Aravis;900 m;REF;1993;2.25;-1.16;5.66;0;11;18;0;109;8;17;0;0;6.81;10.95;0.05;-6.45;3.55;6.4;1157.85;94;20;62.6;9;7;12.21;0.31;16.76;86;20;0;210.86;19930110;
1020900;ALPES : Aravis;900 m;REF;1994;2.25;-1.56;6.06;0;19;13;0;129;11;16;0;0;7.62;12.55;0.35;-6.45;3.55;4.54;822.2;87;11;50.94;8;14;9.35;0.22;5;57;0;0;53.53;19940124;
1020900;ALPES : Aravis;900 m;REF;1995;1.24;-3.12;5.59;0;31;11;0;115;37;49;8;6;8.71;15.55;-2.45;-11.05;3.85;2.67;482.66;63;5;56.82;5;16;7.45;0.47;25.29;118;39;0;206.98;19950302;
1020900;ALPES : Aravis;900 m;REF;1996;1.81;-2.12;5.75;0;24;17;0;125;30;19;11;0;7.87;12.95;-0.05;-8.75;3.75;4.26;774.81;86;7;58.16;13;11;8.91;0.29;5.71;70;0;0;70.04;19960206;
1020900;ALPES : Aravis;900 m;REF;1997;2.12;-1.92;6.16;0;32;12;0;120;11;34;0;0;8.08;16.45;-2.05;-8.35;5.05;4.33;783.02;81;10;56.23;18;17;9.54;0.31;25.42;103;55;0;210.59;19970310;
1020900;ALPES : Aravis;900 m;REF;1998;2.36;-1.44;6.15;0;19;18;0;115;13;16;0;0;7.59;13.05;0.15;-7.35;5.15;4.9;886.48;74;13;67.39;6;18;11.8;0.27;10.98;96;0;0;109.82;19980208;
1020900;ALPES : Aravis;900 m;REF;1999;2.56;-1.95;7.06;0;32;11;0;130;9;10;0;7;9.01;14.15;1.35;-6.45;3.25;3.32;600.62;48;13;80.14;10;30;12.17;0.2;6.16;90;0;0;75.16;19990316;
1020900;ALPES : Aravis;900 m;REF;2000;2.99;-1.26;7.24;0;28;19;0;105;13;16;8;0;8.51;14.85;0.05;-7.65;5.75;3.1;564.69;67;5;53.56;5;29;8.23;0.26;6.53;72;0;0;108.19;20000304;
1020900;ALPES : Aravis;900 m;REF;2001;2.31;-1.57;6.2;0;29;15;0;114;18;18;6;18;7.77;14.45;-0.05;-7.35;2.85;4.52;817.73;69;10;68.82;14;20;11.71;0.39;12.28;79;4;0;170.1;20010304;
1020900;ALPES : Aravis;900 m;REF;2002;2.99;-1.04;7.02;0;28;17;0;105;10;15;0;0;8.05;14.25;0.65;-6.15;4.45;3.37;609.92;66;8;54.69;7;23;9.07;0.32;6.83;81;0;0;110.26;20020316;
1020900;ALPES : Aravis;900 m;REF;2003;2.35;-2;6.7;0;29;10;0;124;11;24;0;0;8.7;14.35;-1.25;-8.15;2.65;4.11;743.25;71;10;63.54;9;15;10.33;0.25;9.78;72;0;0;82.57;20030216;
1020900;ALPES : Aravis;900 m;REF;2004;1.96;-1.66;5.57;0;9;24;0;108;14;14;0;0;7.23;12.05;0.15;-7.65;3.95;5.99;1089.54;91;14;66.1;13;11;11.87;0.21;10.65;81;0;0;108.42;20040316;
1020900;ALPES : Aravis;900 m;REF;2005;2.07;-2.18;6.33;0;19;13;0;131;11;16;0;0;8.52;12.95;0.25;-7.35;3.35;3.97;718.99;68;12;65.5;11;28;10.39;0.2;8.92;83;0;0;83.71;20050220;
1021200;ALPES : Aravis;1200 m;REF;1951;1.77;-1.71;5.26;0;30;38;0;120;13;13;0;13;6.97;9.65;0.55;-6.45;2.55;3.92;710.16;75;9;57.41;6;12;9.26;0.47;13.99;112;1;0;106.59;19510408;
1021200;ALPES : Aravis;1200 m;REF;1952;-0.1;-3.58;3.39;0;13;8;0;148;27;25;0;0;6.97;8.35;-0.75;-8.25;1.65;6.5;1182.87;79;21;70.66;7;11;14.8;0.53;80.68;140;123;77;556.41;19520324;
1021200;ALPES : Aravis;1200 m;REF;1953;1.17;-2.38;4.71;0;19;13;0;129;9;29;6;0;7.09;11.15;-1.15;-7.25;2.25;4.85;877.61;62;15;70.55;9;21;14.01;0.46;33.65;131;49;2;262.01;19530304;
1021200;ALPES : Aravis;1200 m;REF;1954;1.5;-2.07;5.07;0;24;21;0;117;10;24;0;0;7.14;11.05;-1.15;-7.15;2.35;3.7;670.26;72;11;65.67;6;15;9.15;0.39;18.92;107;11;0;167.83;19540124;
1021200;ALPES : Aravis;1200 m;REF;1955;0.36;-3.13;3.85;0;15;12;0;130;23;44;0;0;6.98;10.75;-2.75;-9.65;2.55;5.36;970.96;73;20;66.24;8;20;13.08;0.6;63.32;150;99;59;453.01;19550312;
1021200;ALPES : Aravis;1200 m;REF;1956;0.37;-3.59;4.33;0;38;18;0;131;32;52;16;14;7.91;13.45;-4.05;-10.95;3.25;3.35;610.55;70;6;53.36;12;21;8.57;0.48;25.16;138;30;0;153.93;19560214;
1021200;ALPES : Aravis;1200 m;REF;1957;0.29;-2.74;3.32;0;6;11;0;139;12;25;6;0;6.06;8.65;-1.25;-7.35;1.55;6.92;1253.35;97;19;50.96;15;23;12.82;0.52;64.85;161;131;13;367.57;19570408;
1021200;ALPES : Aravis;1200 m;REF;1958;0.9;-3.17;4.97;0;26;5;0;134;20;29;6;0;8.15;12.15;-2.35;-8.85;1.95;2.92;528.97;62;5;58.1;10;26;8.37;0.55;27.65;130;37;0;263.59;19580312;
1021200;ALPES : Aravis;1200 m;REF;1959;1.02;-2.98;5.03;0;23;13;0;138;14;32;6;6;8;13.65;-1.05;-9.05;2.45;5.2;940.94;70;16;64.72;7;16;13.33;0.68;79.78;149;117;84;575.05;19590218;
1021200;ALPES : Aravis;1200 m;REF;1960;-0.13;-3.59;3.33;0;11;18;0;139;30;32;6;0;6.92;8.75;-1.15;-9.85;2.15;6.72;1222.93;94;15;58.2;12;12;12.93;0.56;73.69;145;126;72;537.54;19600326;
1021200;ALPES : Aravis;1200 m;REF;1961;1.63;-1.57;4.82;0;22;31;0;118;13;17;0;0;6.38;9.95;0.05;-7.55;3.65;5.46;987.49;95;14;66.88;8;14;10.29;0.34;19.85;115;7;0;154.38;19610316;
1021200;ALPES : Aravis;1200 m;REF;1962;0.39;-4.19;4.96;0;28;2;0;155;32;35;6;0;9.15;11.65;-1.35;-9.85;1.25;1.94;350.46;44;2;53.51;14;22;7.74;0.5;17.69;102;1;0;149.36;19620404;
1021200;ALPES : Aravis;1200 m;REF;1963;1.04;-2.61;4.69;0;19;12;0;144;9;24;0;0;7.3;10.35;-1.05;-7.35;2.05;5.74;1038.57;78;17;56.16;6;13;13.13;0.45;55.84;162;113;29;399.7;19630310;
1021200;ALPES : Aravis;1200 m;REF;1964;1.78;-1.82;5.39;0;32;24;0;125;8;19;0;8;7.21;11.05;-0.05;-7.05;3.95;4.22;767.77;75;12;64.01;9;14;10.08;0.41;34.62;134;61;0;251.64;19640322;
1021200;ALPES : Aravis;1200 m;REF;1965;0.35;-3.71;4.41;0;23;14;0;139;35;39;20;0;8.12;11.75;-2.35;-10.05;2.95;4.89;884.6;61;11;64.43;11;32;14.33;0.48;46.96;123;113;0;297.5;19650408;
1021200;ALPES : Aravis;1200 m;REF;1966;0.34;-3.03;3.72;0;14;13;0;136;11;40;0;7;6.75;9.45;-1.95;-8.65;2.45;4.7;850.46;77;14;68.35;5;17;10.9;0.67;62.8;141;119;32;445.46;19660320;
1021200;ALPES : Aravis;1200 m;REF;1967;0.49;-2.97;3.96;0;20;28;0;121;23;41;0;6;6.93;11.45;-2.65;-9.35;4.15;3.65;660.08;65;6;56.83;6;14;10;0.49;35.91;148;56;0;278.95;19670332;
1021200;ALPES : Aravis;1200 m;REF;1968;1.13;-2.87;5.13;0;46;11;0;145;17;34;0;16;8;12.35;-1.65;-8.35;2.05;4.12;749.6;63;12;66.84;6;14;11.74;0.69;58.55;116;94;39;551.67;19680408;
1021200;ALPES : Aravis;1200 m;REF;1969;0.29;-3.33;3.92;0;13;18;0;129;24;38;0;7;7.25;10.95;-1.85;-10.55;2.95;6.08;1100.8;87;15;65.39;20;14;12.51;0.44;39.66;154;88;0;239.23;19690300;
1021200;ALPES : Aravis;1200 m;REF;1970;1.38;-1.94;4.71;0;17;20;0;118;13;28;0;0;6.65;10.25;-1.25;-8.95;3.85;5.64;1020.97;88;17;60.34;8;9;11.42;0.51;45.84;151;74;19;354.75;19700302;
1021200;ALPES : Aravis;1200 m;REF;1971;0.48;-3.49;4.44;0;23;8;0;149;23;35;6;0;7.93;11.85;-1.25;-9.15;1.15;4.5;814.57;72;11;66.53;6;10;11.08;0.78;86.88;163;124;85;589.92;19710400;
1021200;ALPES : Aravis;1200 m;REF;1972;2.14;-1.35;5.63;0;33;25;0;109;5;23;0;8;6.98;11.95;-0.65;-6.55;2.85;4.17;758.51;72;10;56.41;9;18;10.38;0.4;22.94;129;18;0;212.55;19720314;
1021200;ALPES : Aravis;1200 m;REF;1973;2.78;-1.35;6.92;0;59;37;0;119;11;15;0;22;8.27;13.25;0.85;-6.95;3.45;3.64;658.06;55;12;65.28;5;27;11.74;0.39;25.42;120;14;0;221.04;19730314;
1021200;ALPES : Aravis;1200 m;REF;1974;2.01;-1.62;5.64;0;37;26;0;117;12;24;6;0;7.27;13.75;-0.65;-7.35;3.35;4.21;762.24;66;9;67.17;7;18;11.39;0.38;25.15;121;29;0;213.31;19740226;
1021200;ALPES : Aravis;1200 m;REF;1975;1.72;-2.1;5.55;0;22;20;0;120;7;17;0;0;7.64;10.45;0.15;-7.15;2.75;3.6;651.46;60;10;62.87;5;20;10.72;0.37;25.34;109;38;0;176.43;19750212;
1021200;ALPES : Aravis;1200 m;REF;1976;-1.17;-4.97;2.63;0;13;10;0;151;51;59;30;0;7.61;10.55;-4.15;-12.95;1.85;3.9;709.32;74;10;61.8;5;22;9.44;0.64;51.66;155;114;1;270.93;19760306;
1021200;ALPES : Aravis;1200 m;REF;1977;1.41;-2.23;5.05;0;26;21;0;140;12;23;0;6;7.28;11.65;-0.25;-7.65;2.05;5.62;1017.26;70;15;65.38;6;14;14.33;0.51;50.3;145;104;3;331.57;19770316;
1021200;ALPES : Aravis;1200 m;REF;1978;0.81;-3.06;4.69;0;30;18;0;133;23;48;6;6;7.75;12.15;-2.55;-9.85;3.35;4.33;783.12;81;11;60.95;11;17;9.51;0.69;82.1;160;116;84;502.33;19780318;
1021200;ALPES : Aravis;1200 m;REF;1979;-0.44;-3.89;3.01;0;5;11;0;139;28;48;6;0;6.9;9.45;-4.45;-10.55;2.65;4.59;830.01;68;15;66.05;9;24;12.04;0.6;47.18;132;92;13;346.2;19790324;
1021200;ALPES : Aravis;1200 m;REF;1980;1.39;-2;4.79;0;27;28;0;119;13;34;0;0;6.79;11.05;-2.05;-8.05;3.45;5.61;1020.59;87;17;63;16;15;11.65;0.52;36.86;132;46;11;355.08;19800320;
1021200;ALPES : Aravis;1200 m;REF;1981;0.08;-3.87;4.03;0;31;13;0;145;30;49;15;6;7.89;10.75;-2.65;-9.05;0.95;3.53;639.45;58;10;60.64;9;22;10.8;0.63;42.03;144;93;2;278.23;19810124;
1021200;ALPES : Aravis;1200 m;REF;1982;0.77;-3.24;4.79;0;25;11;0;131;15;28;8;7;8.03;12.75;-0.95;-9.15;2.55;4.05;733.37;65;11;61.2;6;22;11.11;0.59;52.33;151;107;6;302.62;19820314;
1021200;ALPES : Aravis;1200 m;REF;1983;0.95;-2.37;4.26;0;18;11;0;130;12;34;0;0;6.62;10.25;-1.15;-7.95;1.75;4.38;793.04;84;12;50.93;11;15;9.37;0.57;50.51;144;88;27;320.65;19830224;
1021200;ALPES : Aravis;1200 m;REF;1984;-0.9;-4.66;2.86;0;11;4;0;163;28;49;9;6;7.52;9.25;-2.35;-9.75;0.05;5.53;1005.62;74;17;65.61;9;18;13.46;0.61;60.51;172;99;35;465.22;19840408;
1021200;ALPES : Aravis;1200 m;REF;1985;0.91;-3.05;4.88;0;33;13;0;130;23;31;16;15;7.92;12.65;-1.95;-10.15;2.85;3.29;596.11;62;8;65.29;6;17;9.46;0.41;20.14;123;15;0;210.3;19850328;
1021200;ALPES : Aravis;1200 m;REF;1986;0.2;-2.99;3.39;0;7;17;0;132;21;51;0;0;6.38;10.05;-2.65;-8.95;2.75;6.73;1218.51;84;19;56.67;12;11;14.35;0.59;74.85;162;123;73;462.35;19860318;
1021200;ALPES : Aravis;1200 m;REF;1987;0.74;-3.09;4.57;0;26;6;0;132;19;32;0;9;7.66;10.55;-3.05;-10.05;1.95;4.65;841.91;77;13;52.22;13;21;10.82;0.43;29.25;132;62;0;259.52;19870308;
1021200;ALPES : Aravis;1200 m;REF;1988;2.05;-0.96;5.05;0;20;39;0;111;4;17;0;0;6.02;9.05;0.05;-6.15;4.35;6.85;1246.09;103;19;59.4;12;11;12;0.4;37.2;129;55;4;363.68;19880328;
1021200;ALPES : Aravis;1200 m;REF;1989;0.73;-3.3;4.76;0;14;10;0;153;19;15;0;7;8.06;9.25;0.15;-7.85;1.25;4.27;773.11;61;11;72.51;10;41;12.51;0.48;44.24;157;77;0;295.6;19890408;
1021200;ALPES : Aravis;1200 m;REF;1990;0.94;-3.39;5.26;0;37;9;0;122;30;34;16;13;8.64;12.95;-2.45;-11.75;2.65;3.74;676.57;63;7;62.82;7;15;10.47;0.58;51.04;146;93;13;312.61;19900320;
1021200;ALPES : Aravis;1200 m;REF;1991;0.94;-2.33;4.21;0;8;15;0;131;8;19;0;0;6.54;8.65;-0.05;-7.85;3.45;6.44;1165.69;90;23;60.55;9;11;12.8;0.52;57.52;146;103;33;449.53;19910304;
1021200;ALPES : Aravis;1200 m;REF;1992;1.61;-1.81;5.04;0;23;24;0;122;8;28;0;7;6.85;10.95;-1.75;-8.15;3.05;6.27;1141.19;88;18;67.98;10;12;12.85;0.42;37.39;132;63;0;259.9;19920200;
1021200;ALPES : Aravis;1200 m;REF;1993;0.9;-2.12;3.92;0;12;20;0;123;8;30;0;0;6.04;8.15;-1.25;-7.85;2.05;7.28;1317.57;97;24;62.42;9;7;13.48;0.49;64.41;145;112;55;413.7;19930220;
1021200;ALPES : Aravis;1200 m;REF;1994;0.96;-2.43;4.35;0;21;16;0;136;13;29;0;0;6.78;9.75;-0.95;-6.65;2.65;5.27;953.36;86;14;49.55;8;15;10.99;0.4;27.75;121;46;0;237.16;19940316;
1021200;ALPES : Aravis;1200 m;REF;1995;-0.18;-4.17;3.81;0;27;12;0;131;41;64;17;6;7.98;12.65;-4.35;-12.25;2.55;3;543.09;64;9;57.37;11;16;8.33;0.61;37.14;137;54;1;275.65;19950304;
1021200;ALPES : Aravis;1200 m;REF;1996;0.42;-3.11;3.94;0;26;23;0;137;37;34;13;0;7.05;10.75;-2.85;-9.75;2.85;4.8;873.23;85;9;60.93;13;11;10.14;0.63;29.92;167;28;0;195.9;19960206;
1021200;ALPES : Aravis;1200 m;REF;1997;0.7;-2.83;4.24;0;29;13;0;128;14;52;0;0;7.07;13.35;-3.25;-9.25;3.65;4.86;879.24;80;12;53.52;18;17;10.82;0.46;48.2;132;77;32;357.39;19970312;
1021200;ALPES : Aravis;1200 m;REF;1998;0.96;-2.47;4.39;0;19;20;0;123;17;36;0;0;6.86;10.85;-1.65;-8.45;3.85;5.63;1018.89;76;17;69.08;11;18;13.26;0.46;35.16;135;58;0;244.09;19980404;
1021200;ALPES : Aravis;1200 m;REF;1999;1.3;-2.69;5.29;0;27;14;0;144;9;19;0;0;7.99;11.45;-0.15;-6.85;2.05;3.41;617.91;54;12;79.41;10;25;11.12;0.4;24.66;115;22;0;228.88;19990320;
1021200;ALPES : Aravis;1200 m;REF;2000;1.66;-2.1;5.43;0;25;18;0;110;13;25;0;0;7.53;11.65;-1.25;-8.75;4.25;3.35;608.86;67;7;50.71;5;29;8.88;0.43;18.71;110;26;0;249.36;20000318;
1021200;ALPES : Aravis;1200 m;REF;2001;0.98;-2.46;4.41;0;25;20;0;129;17;32;6;17;6.87;11.45;-0.95;-8.05;1.85;5;905.72;74;15;68.39;14;15;12.11;0.57;44.33;132;78;16;347.96;20010304;
1021200;ALPES : Aravis;1200 m;REF;2002;1.68;-1.91;5.27;0;27;18;0;125;10;26;0;0;7.19;11.35;-1.05;-6.85;3.75;3.98;721.02;73;7;55.64;8;21;9.77;0.57;35.05;114;62;8;331.22;20020316;
1021200;ALPES : Aravis;1200 m;REF;2003;0.97;-2.84;4.77;0;21;11;0;142;10;31;0;0;7.61;11.25;-2.75;-8.55;1.45;4.44;804.23;68;15;64.17;8;17;11.72;0.51;45;148;81;0;278.51;20030224;
1021200;ALPES : Aravis;1200 m;REF;2004;0.63;-2.57;3.83;0;8;23;0;126;19;38;0;0;6.39;9.65;-1.45;-9.25;2.85;6.82;1241.42;96;17;66.43;13;9;12.81;0.49;54.92;136;99;26;427.02;20040316;
1021200;ALPES : Aravis;1200 m;REF;2005;0.79;-3.04;4.61;0;20;13;0;135;12;24;0;0;7.65;10.85;-0.35;-8.05;2.25;4.51;816.86;69;10;64.69;11;28;11.68;0.37;31.69;118;70;0;219.78;20050320;
1021500;ALPES : Aravis;1500 m;REF;1951;1.03;-2.14;4.21;0;36;41;0;125;17;26;0;7;6.35;8.65;-1.15;-6.75;2.45;4.11;744.15;79;12;60.33;6;17;9.3;0.58;24.86;152;21;0;184.97;19510418;
1021500;ALPES : Aravis;1500 m;REF;1952;-1.03;-4.28;2.22;0;14;8;0;155;29;56;0;0;6.5;7.25;-1.75;-9.65;1.15;6.87;1250.76;80;23;67.68;7;12;15.56;0.63;99.43;158;129;96;632.28;19520412;
1021500;ALPES : Aravis;1500 m;REF;1953;0.34;-2.85;3.53;0;16;19;0;138;13;35;6;0;6.38;8.85;-2.35;-7.75;2.25;5.04;912.46;65;15;68.07;12;21;13.86;0.55;50.23;153;86;22;348.17;19530312;
1021500;ALPES : Aravis;1500 m;REF;1954;0.64;-2.61;3.88;0;23;19;0;129;13;32;0;0;6.49;9.25;-1.35;-7.85;2.25;4.23;766.25;78;14;65.45;7;20;9.66;0.55;34.58;150;56;0;248.48;19540126;
1021500;ALPES : Aravis;1500 m;REF;1955;-0.59;-3.78;2.6;0;15;12;0;139;25;55;6;0;6.38;8.25;-3.85;-9.95;2.15;5.86;1060.68;72;21;66.5;7;20;14.55;0.68;98.64;173;131;98;589.1;19550314;
1021500;ALPES : Aravis;1500 m;REF;1956;-0.57;-4.12;2.99;0;36;19;0;137;34;56;19;10;7.11;10.85;-5.85;-11.65;3.05;3.68;669.67;72;5;54.28;12;21;9.07;0.62;50.2;167;84;8;277.22;19560214;
1021500;ALPES : Aravis;1500 m;REF;1957;-0.61;-3.4;2.18;0;7;11;0;152;18;41;6;0;5.58;6.45;-2.15;-7.75;1.05;7.58;1372.08;98;21;52.61;20;23;13.91;0.62;102.14;168;145;118;607.93;19570408;
